match_id,date,home_team,away_team,league,country,venue,kickoff_time,status,competition_stage
12505599,2025-05-17,Berliner FC Dynamo,FSV Zwickau,Regionalliga Northeast,Germany Amateur,,15:15,Not started,34
12528108,2025-05-17,SG Barockstadt Fulda-Lehnerz,FC 08 Homburg,Regionalliga Southwest,Germany Amateur,,15:15,Not started,34
13545661,2025-05-17,Atyrau,Zhetysu Taldykorgan,Premier League,Kazakhstan,,15:15,Not started,9
12499447,2025-05-17,Borussia M'gladbach,VfL Wolfsburg,Bundesliga,Germany,,15:30,Not started,34
12465973,2025-05-17,Deportivo La Coruña,Granada,LaLiga 2,Spain,,15:30,Not started,40
13629510,2025-05-17,SC Rheindorf Altach,Austria Klagenfurt,"Austrian Bundesliga, Relegation Round",Austria,,15:30,Not started,31
13810783,2025-05-17,Al-Ahli Club,Al-Muharraq,Premier League,Bahrain,,15:30,Not started,20
12527974,2025-05-17,Sportfreunde Lotte,MSV Duisburg,Regionalliga West,Germany Amateur,,15:30,Not started,34
13545656,2025-05-17,Yelimay Semey,Kairat Almaty,Premier League,Kazakhstan,,15:30,Not started,9
12499435,2025-05-17,1. FSV Mainz 05,Bayer 04 Leverkusen,Bundesliga,Germany,,15:45,Not started,34
13826361,2025-05-17,Foggia,Messina,"Serie C, Relegation Playoffs",Italy,,15:45,Not started,29
12448062,2025-05-17,Pari Nizhny Novgorod,Fakel Voronezh,Premier League,Russia,,16:00,Not started,29
12527981,2025-05-17,FC Gütersloh,Wuppertaler SV,Regionalliga West,Germany Amateur,,16:00,Not started,34
12527970,2025-05-17,SC Paderborn 07 II,1. FC Bocholt,Regionalliga West,Germany Amateur,,16:00,Not started,34
12527972,2025-05-17,SC Fortuna Köln,FC Schalke 04 II U23,Regionalliga West,Germany Amateur,,16:15,Not started,34
12499542,2025-05-17,Borussia Dortmund,Holstein Kiel,Bundesliga,Germany,,16:45,Not started,34
12499397,2025-05-17,1. FC Heidenheim,SV Werder Bremen,Bundesliga,Germany,,17:30,Not started,34
13837883,2025-05-17,Paradou AC,USM Alger,Ligue 1,Algeria,,17:30,Not started,26
12499412,2025-05-17,SC Freiburg,Eintracht Frankfurt,Bundesliga,Germany,,17:45,Not started,34
13629495,2025-05-17,Grazer AK 1902,LASK,"Austrian Bundesliga, Relegation Round",Austria,,17:45,Not started,31
12448048,2025-05-17,FC Khimki,Rubin Kazan,Premier League,Russia,,17:45,Not started,29
12499425,2025-05-17,FC Augsburg,1. FC Union Berlin,Bundesliga,Germany,,18:00,Not started,34
13629488,2025-05-17,TSV Hartberg,WSG Tirol,"Austrian Bundesliga, Relegation Round",Austria,,18:00,Not started,31
13810786,2025-05-17,A'Ali,East Riffa,Premier League,Bahrain,,18:00,Not started,20
13826374,2025-05-17,Lucchese,Sestri Levante,"Serie C, Relegation Playoffs",Italy,,18:15,Not started,29
13854992,2025-05-17,Padova,Virtus Entella,Supercoppa Serie C,Italy,,18:15,Not started,1
12450181,2025-05-17,RC Lens,AS Monaco,Ligue 1,France,,18:30,Not started,34
13378659,2025-05-17,Aucas,Manta,"LigaPro Serie A, Primera Etapa",Ecuador,,18:30,Not started,13
13826369,2025-05-17,Pro Vercelli,Aurora Pro Patria,"Serie C, Relegation Playoffs",Italy,,18:30,Not started,29
13822363,2025-05-17,Crystal Palace,Man City,FA Cup,England,,18:45,Not started,29
12450272,2025-05-17,Nantes,Montpellier,Ligue 1,France,,19:00,Not started,34
12450187,2025-05-17,Nice,Stade Brestois,Ligue 1,France,,19:00,Not started,34
13597542,2025-05-17,Hapoel Haifa,Maccabi Netanya,"Premier League, Championship Round",Israel,,19:00,Not started,35
12450273,2025-05-17,Saint-Étienne,Toulouse,Ligue 1,France,,19:15,Not started,34
12465978,2025-05-17,Huesca,Elche,LaLiga 2,Spain,,19:15,Not started,40
13837598,2025-05-17,JS Kabylie,JS Saoura,Ligue 1,Algeria,,19:15,Not started,26
12450192,2025-05-17,Olympique de Marseille,Stade Rennais,Ligue 1,France,,19:30,Not started,34
12450189,2025-05-17,Lille,Stade de Reims,Ligue 1,France,,19:45,Not started,34
13573886,2025-05-17,Al Ahly,National Bank of Egypt,"Egyptian Premier League, Championship Round",Egypt,,19:45,Not started,24
12465911,2025-05-17,Málaga,Sporting Gijón,LaLiga 2,Spain,,20:00,Not started,40
12450176,2025-05-17,RC Strasbourg,Le Havre,Ligue 1,France,,20:15,Not started,34
12465971,2025-05-17,FC Cartagena,CD Tenerife,LaLiga 2,Spain,,20:15,Not started,40
13810785,2025-05-17,Al Riffa,Al-Shabab Manama,Premier League,Bahrain,,20:30,Not started,20
13826370,2025-05-17,SPAL,Milan Futuro,"Serie C, Relegation Playoffs",Italy,,21:30,Not started,29
13826364,2025-05-17,Triestina,Caldiero Terme,"Serie C, Relegation Playoffs",Italy,,21:30,Not started,29
13378660,2025-05-17,Mushuc Runa,Orense SC,"LigaPro Serie A, Primera Etapa",Ecuador,,21:45,Not started,13
13493611,2025-05-17,Cavalry,Pacific,Canadian Premier League,Canada,,23:00,Not started,7
12450190,2025-05-17,Olympique Lyonnais,Angers,Ligue 1,France,,23:30,Not started,34
12450275,2025-05-17,Paris Saint-Germain,Auxerre,Ligue 1,France,,23:30,Not started,34
13378654,2025-05-18,Barcelona SC,Emelec,"LigaPro Serie A, Primera Etapa",Ecuador,,00:15,Not started,13
12481994,2025-05-18,Oleksandria,Veres Rivne,Premier League,Ukraine,,12:00,Not started,29
12568385,2025-05-18,Eintracht Norderstedt,Blau-Weiss Lohne,Regionalliga North,Germany Amateur,,12:30,Not started,34
12501537,2025-05-18,Parma,Napoli,Serie A,Italy,,12:45,Not started,37
13222679,2025-05-18,Lion City Sailors,Al-Sharjah,"AFC Champions League Two, Knockout stage",Asia,,12:45,Not started,29
12499172,2025-05-18,Karlsruher SC,SC Paderborn 07,2. Bundesliga,Germany,,13:00,Not started,34
12501539,2025-05-18,Monza,Empoli,Serie A,Italy,,13:30,Not started,37
12568397,2025-05-18,TSV Havelse,VfB Oldenburg,Regionalliga North,Germany Amateur,,13:30,Not started,34
12436533,2025-05-18,West Ham United,Nottingham Forest,Premier League,England,,14:00,Not started,37
12501542,2025-05-18,Lecce,Torino,Serie A,Italy,,14:00,Not started,37
12499158,2025-05-18,Darmstadt 98,SSV Jahn Regensburg,2. Bundesliga,Germany,,14:00,Not started,34
12501534,2025-05-18,Cagliari,Venezia,Serie A,Italy,,14:15,Not started,37
12499251,2025-05-18,FC Schalke 04,SV 07 Elversberg,2. Bundesliga,Germany,,14:15,Not started,34
13629491,2025-05-18,SK Rapid Wien,SK Sturm Graz,"Austrian Bundesliga, Championship Round",Austria,,14:30,Not started,31
13629503,2025-05-18,Wolfsberger AC,Austria Wien,"Austrian Bundesliga, Championship Round",Austria,,14:30,Not started,31
12448067,2025-05-18,Dynamo Moscow,Akron Togliatti,Premier League,Russia,,14:30,Not started,29
12246913,2025-05-18,Young Lions,Hougang United,Premier League,Singapore,,14:30,Not started,35
13139719,2025-05-18,Inhulets Petrove,Shakhtar Donetsk,Premier League,Ukraine,,14:30,Not started,29
12501536,2025-05-18,Hellas Verona,Como,Serie A,Italy,,14:45,Not started,37
12499177,2025-05-18,Eintracht Braunschweig,1. FC Nürnberg,2. Bundesliga,Germany,,14:45,Not started,34
12499179,2025-05-18,SSV Ulm 1846,Preußen Münster,2. Bundesliga,Germany,,14:45,Not started,34
12499156,2025-05-18,SpVgg Greuther Fürth,Hamburger SV,2. Bundesliga,Germany,,14:45,Not started,34
12501545,2025-05-18,Roma,Milan,Serie A,Italy,,15:00,Not started,37
12499163,2025-05-18,1. FC Magdeburg,Fortuna Düsseldorf,2. Bundesliga,Germany,,15:00,Not started,34
13380071,2025-05-18,Samartex,Bechem United,Premier League,Ghana,,15:00,Not started,31
12501538,2025-05-18,Fiorentina,Bologna,Serie A,Italy,,15:15,Not started,37
12465918,2025-05-18,Racing de Ferrol,Cádiz,LaLiga 2,Spain,,15:15,Not started,40
13380079,2025-05-18,Nsoatreman,Bibiani Gold Stars,Premier League,Ghana,,15:15,Not started,31
12465913,2025-05-18,Real Oviedo,Real Zaragoza,LaLiga 2,Spain,,15:30,Not started,40
12501535,2025-05-18,Genoa,Atalanta,Serie A,Italy,,15:45,Not started,37
12501540,2025-05-18,Juventus,Udinese,Serie A,Italy,,15:45,Not started,37
13380082,2025-05-18,Karela United,Medeama,Premier League,Ghana,,15:45,Not started,31
13380236,2025-05-18,Vision,Young Apostles,Premier League,Ghana,,15:45,Not started,31
12436586,2025-05-18,Brentford,Fulham,Premier League,England,,16:15,Not started,37
13380087,2025-05-18,Asante Kotoko SC,Dreams,Premier League,Ghana,,16:15,Not started,31
12436534,2025-05-18,Leicester City,Ipswich Town,Premier League,England,,16:30,Not started,37
12499162,2025-05-18,1. FC Köln,1. FC Kaiserslautern,2. Bundesliga,Germany,,16:30,Not started,34
13573887,2025-05-18,Al-Masry,Ceramica Cleopatra,"Egyptian Premier League, Championship Round",Egypt,,16:30,Not started,24
13380104,2025-05-18,Berekum Chelsea,Accra Hearts of Oak,Premier League,Ghana,,16:45,Not started,31
12481992,2025-05-18,Chornomorets Odesa,Dynamo Kyiv,Premier League,Ukraine,,16:45,Not started,29
12499176,2025-05-18,Hertha BSC,Hannover 96,2. Bundesliga,Germany,,17:00,Not started,34
12568409,2025-05-18,Bremer SV,FC St Pauli II U23,Regionalliga North,Germany Amateur,,17:15,Not started,34
12501541,2025-05-18,Inter,Lazio,Serie A,Italy,,17:30,Not started,37
12437499,2025-05-18,Sevilla,Real Madrid,LaLiga,Spain,,18:00,Not started,37
12767389,2025-05-18,CS Constantine,US Biskra,Ligue 1,Algeria,,18:00,Not started,26
12437578,2025-05-18,Real Sociedad,Girona,LaLiga,Spain,,18:15,Not started,37
12465974,2025-05-18,CD Castellón,CD Eldense,LaLiga 2,Spain,,18:15,Not started,40
12448049,2025-05-18,FC Rostov,Zenit St. Petersburg,Premier League,Russia,,18:30,Not started,29
13380096,2025-05-18,Accra Lions,Aduana Stars,Premier League,Ghana,,18:30,Not started,31
13380077,2025-05-18,Legon Cities,Nations,Premier League,Ghana,,18:30,Not started,31
13629494,2025-05-18,FC Blau Weiss Linz,Red Bull Salzburg,"Austrian Bundesliga, Championship Round",Austria,,18:45,Not started,31
12436585,2025-05-18,Arsenal,Newcastle United,Premier League,England,,19:00,Not started,37
13575588,2025-05-18,Pharco,Haras El Hedoud,"Egyptian Premier League, Championship Round",Egypt,,19:00,Not started,24
13837593,2025-05-18,ES Mostaganem,MC El Bayadh,Ligue 1,Algeria,,19:00,Not started,26
12437493,2025-05-18,Atlético Madrid,Real Betis,LaLiga,Spain,,19:30,Not started,37
12437496,2025-05-18,Valencia,Athletic Club,LaLiga,Spain,,19:30,Not started,37
12465970,2025-05-18,Almería,Racing de Santander,LaLiga 2,Spain,,19:30,Not started,40
13380237,2025-05-18,Basake Holy Stars,Heart of Lions,Premier League,Ghana,,19:30,Not started,31
12437489,2025-05-18,Barcelona,Villarreal,LaLiga,Spain,,19:45,Not started,37
12437483,2025-05-18,Celta Vigo,Rayo Vallecano,LaLiga,Spain,,19:45,Not started,37
12437490,2025-05-18,Mallorca,Getafe,LaLiga,Spain,,19:45,Not started,37
13378655,2025-05-18,Delfín,Universidad Católica del Ecuador,"LigaPro Serie A, Primera Etapa",Ecuador,,20:00,Not started,13
12437505,2025-05-18,Osasuna,Espanyol,LaLiga,Spain,,20:45,Not started,37
12437497,2025-05-18,Las Palmas,Leganés,LaLiga,Spain,,21:00,Not started,37
12437486,2025-05-18,Real Valladolid,Deportivo Alavés,LaLiga,Spain,,21:15,Not started,37
13378656,2025-05-18,Vinotinto Fútbol Club,Independiente Del Valle,"LigaPro Serie A, Primera Etapa",Ecuador,,22:15,Not started,13
13378661,2025-05-19,LDU,Libertad,"LigaPro Serie A, Primera Etapa",Ecuador,,02:45,Not started,13
13715408,2025-05-19,Albania U17,Portugal U17,"U17 European Championship, Group A",Europe,,17:45,Not started,1
13715409,2025-05-19,Germany U17,France U17,"U17 European Championship, Group A",Europe,,18:30,Not started,1
13837595,2025-05-19,ASO Chlef,CR Belouizdad,Ligue 1,Algeria,,18:45,Not started,26
12436590,2025-05-19,Brighton & Hove Albion,Liverpool,Premier League,England,,19:30,Not started,37
12465972,2025-05-19,Córdoba,Mirandés,LaLiga 2,Spain,,20:00,Not started,40
13597543,2025-05-19,Maccabi Haifa,Maccabi Tel Aviv,"Premier League, Championship Round",Israel,,20:30,Not started,35
13597545,2025-05-19,Beitar Jerusalem,Hapoel Be'er Sheva,"Premier League, Championship Round",Israel,,21:00,Not started,35
13837596,2025-05-19,MC Alger,ES Sétif,Ligue 1,Algeria,,21:30,Not started,26
12448061,2025-05-19,Lokomotiv Moscow,CSKA Moscow,Premier League,Russia,,22:00,Not started,29
13729146,2025-05-20,Wuhan Chegu JHUN,Hồ Chí Minh City,"AFC Champions League, Women, Knockout Stage",Asia,,08:15,Not started,28
13811259,2025-05-20,Olympique Akbou,CS Constantine,Ligue 1,Algeria,,17:00,Postponed,23
13715410,2025-05-20,England U17,Belgium U17,"U17 European Championship, Group B",Europe,,18:15,Not started,1
13854588,2025-05-20,Man City,Bournemouth,Premier League,England,,19:45,Not started,37
12436592,2025-05-20,Crystal Palace,Wolverhampton,Premier League,England,,21:15,Not started,37
13715411,2025-05-20,Italy U17,Czechia U17,"U17 European Championship, Group B",Europe,,22:00,Not started,1
13729179,2025-05-21,Incheon Hyundai Steel Red Angels,Melbourne City,"AFC Champions League, Women, Knockout Stage",Asia,,14:30,Not started,28
13523532,2025-05-21,Tottenham Hotspur,Man United,"UEFA Europa League, Knockout Phase",Europe,,18:30,Not started,29
13837197,2025-05-22,CS Constantine,MC Oran,Ligue 1,Algeria,,18:15,Not started,22
13715412,2025-05-22,Albania U17,Germany U17,"U17 European Championship, Group A",Europe,,20:00,Not started,2
13715413,2025-05-22,France U17,Portugal U17,"U17 European Championship, Group A",Europe,,22:45,Not started,2
12246924,2025-05-23,Hougang United,Brunei DPMM,Premier League,Singapore,,11:15,Not started,36
12246910,2025-05-23,Tampines Rovers,Lion City Sailors,Premier League,Singapore,,14:30,Not started,36
12797945,2025-05-23,Araz Naxçıvan PFK,Zirə FK,Premier League,Azerbaijan,,16:15,Not started,36
13837885,2025-05-23,MC Alger,USM Alger,Ligue 1,Algeria,,17:00,Not started,22
13715414,2025-05-23,Belgium U17,Czechia U17,"U17 European Championship, Group B",Europe,,17:45,Not started,2
13631835,2025-05-23,WSG Tirol,Grazer AK 1902,"Austrian Bundesliga, Relegation Round",Austria,,18:00,Not started,32
12797946,2025-05-23,Sabah FK,Neftçi Baku PFK,Premier League,Azerbaijan,,18:45,Not started,36
12798044,2025-05-23,Şamaxı FK,Qarabağ,Premier League,Azerbaijan,,18:45,Not started,36
12797951,2025-05-23,Turan Tovuz,Kəpəz PFK,Premier League,Azerbaijan,,19:15,Not started,36
12797968,2025-05-23,Səbail FK,Sumqayıt FK,Premier League,Azerbaijan,,19:30,Not started,36
13631834,2025-05-23,Austria Klagenfurt,TSV Hartberg,"Austrian Bundesliga, Relegation Round",Austria,,20:15,Not started,32
13631836,2025-05-23,LASK,SC Rheindorf Altach,"Austrian Bundesliga, Relegation Round",Austria,,20:45,Not started,32
13715415,2025-05-23,Italy U17,England U17,"U17 European Championship, Group B",Europe,,21:00,Not started,2
13378663,2025-05-24,Universidad Católica del Ecuador,LDU,"LigaPro Serie A, Primera Etapa",Ecuador,,01:00,Not started,14
13493588,2025-05-24,Pacific,Forge,Canadian Premier League,Canada,,01:30,Not started,8
13378665,2025-05-24,Orense SC,Aucas,"LigaPro Serie A, Primera Etapa",Ecuador,,04:15,Not started,14
12246917,2025-05-24,Tanjong Pagar United,Geylang International,Premier League,Singapore,,12:00,Not started,36
13545666,2025-05-24,FC Kyzylzhar,Yelimay Semey,Premier League,Kazakhstan,,12:15,Not started,10
13545663,2025-05-24,FC Turan,FC Tobol,Premier League,Kazakhstan,,12:15,Not started,10
13545664,2025-05-24,FC Ordabasy,Ulytau,Premier League,Kazakhstan,,12:30,Not started,10
12448055,2025-05-24,Rubin Kazan,Orenburg,Premier League,Russia,,13:00,Not started,30
13545668,2025-05-24,Zhetysu Taldykorgan,FK Aktobe,Premier League,Kazakhstan,,13:00,Not started,10
12481991,2025-05-24,Veres Rivne,LNZ Cherkasy,Premier League,Ukraine,,13:00,Not started,30
13545667,2025-05-24,Kairat Almaty,FC Okzhetpes,Premier League,Kazakhstan,,13:15,Not started,10
13545665,2025-05-24,Astana,FK Zhenys,Premier League,Kazakhstan,,13:30,Not started,10
12481998,2025-05-24,Dynamo Kyiv,Kolos Kovalivka,Premier League,Ukraine,,13:45,Not started,30
12482002,2025-05-24,Karpaty Lviv,Zorya Luhansk,Premier League,Ukraine,,13:45,Not started,30
12448059,2025-05-24,FC Spartak Moscow,FC Khimki,Premier League,Russia,,14:00,Not started,30
12481995,2025-05-24,Inhulets Petrove,Vorskla Poltava,Premier League,Ukraine,,14:00,Not started,30
12448053,2025-05-24,FK Krasnodar,Dynamo Moscow,Premier League,Russia,,14:15,Not started,30
13545662,2025-05-24,Atyrau,FC Kaysar,Premier League,Kazakhstan,,14:15,Not started,10
12246916,2025-05-24,Balestier Khalsa,Albirex Niigata Singapore,Premier League,Singapore,,14:15,Not started,36
13631775,2025-05-24,Red Bull Salzburg,SK Rapid Wien,"Austrian Bundesliga, Championship Round",Austria,,14:30,Not started,32
12481997,2025-05-24,Polissya Zhytomyr,FC Kryvbas Kryvyi Rih,Premier League,Ukraine,,15:00,Not started,30
12482001,2025-05-24,Chornomorets Odesa,Oleksandria,Premier League,Ukraine,,15:30,Not started,30
12448064,2025-05-24,Zenit St. Petersburg,Akhmat Grozny,Premier League,Russia,,15:45,Not started,30
12448063,2025-05-24,CSKA Moscow,Pari Nizhny Novgorod,Premier League,Russia,,16:00,Not started,30
12448069,2025-05-24,Akron Togliatti,Lokomotiv Moscow,Premier League,Russia,,17:00,Not started,30
12632719,2025-05-24,Obolon Kyiv,FC Livyi Bereh Kyiv,Premier League,Ukraine,,17:00,Not started,30
12481999,2025-05-24,Rukh Lviv,Shakhtar Donetsk,Premier League,Ukraine,,17:30,Not started,30
13818097,2025-05-24,Mamelodi Sundowns,Pyramids,"CAF Champions League, Knockout stage",Africa,,17:45,Not started,29
12448054,2025-05-24,Dinamo Makhachkala,FC Rostov,Premier League,Russia,,17:45,Not started,30
12448070,2025-05-24,Fakel Voronezh,Krylya Sovetov Samara,Premier League,Russia,,18:00,Not started,30
13597538,2025-05-24,Maccabi Netanya,Maccabi Haifa,"Premier League, Championship Round",Israel,,18:00,Not started,36
13631774,2025-05-24,SK Sturm Graz,Wolfsberger AC,"Austrian Bundesliga, Championship Round",Austria,,18:15,Not started,32
13597544,2025-05-24,Hapoel Be'er Sheva,Hapoel Haifa,"Premier League, Championship Round",Israel,,18:30,Not started,36
13378666,2025-05-24,Manta,Vinotinto Fútbol Club,"LigaPro Serie A, Primera Etapa",Ecuador,,18:45,Not started,14
13573891,2025-05-24,National Bank of Egypt,Al-Masry,"Egyptian Premier League, Championship Round",Egypt,,19:15,Not started,25
13493607,2025-05-24,HFX Wanderers,Atlético Ottawa,Canadian Premier League,Canada,,19:15,Not started,8
13823933,2025-05-24,Arsenal,Barcelona,"UEFA Champions League, Women, Knockout stage",Europe,,19:30,Not started,29
13631776,2025-05-24,Austria Wien,FC Blau Weiss Linz,"Austrian Bundesliga, Championship Round",Austria,,19:30,Not started,32
13709551,2025-05-24,Paris Saint-Germain,Stade de Reims,Coupe de France,France,,20:00,Not started,29
13708544,2025-05-24,Arminia Bielefeld,VfB Stuttgart,DFB Pokal,Germany,,20:15,Not started,29
13573888,2025-05-24,Petrojet,Zamalek SC,"Egyptian Premier League, Championship Round",Egypt,,21:00,Not started,25
13597541,2025-05-24,Maccabi Tel Aviv,Beitar Jerusalem,"Premier League, Championship Round",Israel,,21:00,Not started,36
